TimeStamp,ChargingStatus,CurrentLevel,_time
1666000448,1,83,2022-10-17 15:24:08+05:30
1666000447,1,83,2022-10-17 15:24:07+05:30
1666000446,1,83,2022-10-17 15:24:06+05:30
1666000445,1,83,2022-10-17 15:24:05+05:30
1666000444,1,83,2022-10-17 15:24:04+05:30
1666000443,1,83,2022-10-17 15:24:03+05:30
1666000442,1,83,2022-10-17 15:24:02+05:30
1666000441,1,83,2022-10-17 15:24:01+05:30
1666000440,1,83,2022-10-17 15:24:00+05:30
1666000439,1,83,2022-10-17 15:23:59+05:30
1666000438,1,83,2022-10-17 15:23:58+05:30
1666000437,1,83,2022-10-17 15:23:57+05:30
1666000436,1,83,2022-10-17 15:23:56+05:30
1666000435,1,83,2022-10-17 15:23:55+05:30
1666000434,1,83,2022-10-17 15:23:54+05:30
1666000433,1,83,2022-10-17 15:23:53+05:30
1666000432,1,83,2022-10-17 15:23:52+05:30
1666000431,1,83,2022-10-17 15:23:51+05:30
1666000430,1,83,2022-10-17 15:23:50+05:30
1666000429,1,83,2022-10-17 15:23:49+05:30
1666000428,1,83,2022-10-17 15:23:48+05:30
1666000427,1,83,2022-10-17 15:23:47+05:30
1666000426,1,83,2022-10-17 15:23:46+05:30
1666000425,1,83,2022-10-17 15:23:45+05:30
1666000424,1,83,2022-10-17 15:23:44+05:30
1666000423,1,83,2022-10-17 15:23:43+05:30
1666000422,1,83,2022-10-17 15:23:42+05:30
1666000421,1,83,2022-10-17 15:23:41+05:30
1666000420,1,83,2022-10-17 15:23:40+05:30
1666000419,1,83,2022-10-17 15:23:39+05:30
1666000418,1,83,2022-10-17 15:23:38+05:30
1666000417,1,83,2022-10-17 15:23:37+05:30
1666000416,1,83,2022-10-17 15:23:36+05:30
1666000415,1,83,2022-10-17 15:23:35+05:30
1666000414,1,83,2022-10-17 15:23:34+05:30
1666000413,1,83,2022-10-17 15:23:33+05:30
1666000412,1,83,2022-10-17 15:23:32+05:30
1666000410,1,83,2022-10-17 15:23:30+05:30
1666000409,1,83,2022-10-17 15:23:29+05:30
1666000408,1,83,2022-10-17 15:23:28+05:30
1666000407,1,83,2022-10-17 15:23:27+05:30
1666000406,1,83,2022-10-17 15:23:26+05:30
1666000405,1,83,2022-10-17 15:23:25+05:30
1666000404,1,83,2022-10-17 15:23:24+05:30
1666000403,1,83,2022-10-17 15:23:23+05:30
1666000402,1,83,2022-10-17 15:23:22+05:30
1666000401,1,83,2022-10-17 15:23:21+05:30
1666000400,1,83,2022-10-17 15:23:20+05:30
1666000399,1,83,2022-10-17 15:23:19+05:30
1666000398,1,83,2022-10-17 15:23:18+05:30
1666000397,1,83,2022-10-17 15:23:17+05:30
1666000396,1,83,2022-10-17 15:23:16+05:30
1666000395,1,83,2022-10-17 15:23:15+05:30
1666000394,1,83,2022-10-17 15:23:14+05:30
1666000393,1,83,2022-10-17 15:23:13+05:30
1666000392,1,83,2022-10-17 15:23:12+05:30
1666000391,1,83,2022-10-17 15:23:11+05:30
1666000390,1,83,2022-10-17 15:23:10+05:30
1666000389,1,83,2022-10-17 15:23:09+05:30
1666000388,1,83,2022-10-17 15:23:08+05:30
1666000387,1,83,2022-10-17 15:23:07+05:30
1666000386,1,83,2022-10-17 15:23:06+05:30
1666000385,1,83,2022-10-17 15:23:05+05:30
1666000384,1,83,2022-10-17 15:23:04+05:30
1666000383,1,83,2022-10-17 15:23:03+05:30
1666000382,1,83,2022-10-17 15:23:02+05:30
1666000381,1,83,2022-10-17 15:23:01+05:30
1666000380,1,83,2022-10-17 15:23:00+05:30
1666000379,1,83,2022-10-17 15:22:59+05:30
1666000378,1,83,2022-10-17 15:22:58+05:30
1666000377,1,83,2022-10-17 15:22:57+05:30
1666000376,1,83,2022-10-17 15:22:56+05:30
1666000375,1,83,2022-10-17 15:22:55+05:30
1666000374,1,83,2022-10-17 15:22:54+05:30
1666000373,1,83,2022-10-17 15:22:53+05:30
1666000372,1,83,2022-10-17 15:22:52+05:30
1666000371,1,83,2022-10-17 15:22:51+05:30
1666000370,1,83,2022-10-17 15:22:50+05:30
1666000369,1,83,2022-10-17 15:22:49+05:30
1666000367,1,83,2022-10-17 15:22:47+05:30
1666000366,1,83,2022-10-17 15:22:46+05:30
1666000365,1,83,2022-10-17 15:22:45+05:30
1666000364,1,83,2022-10-17 15:22:44+05:30
1666000363,1,83,2022-10-17 15:22:43+05:30
1666000362,1,83,2022-10-17 15:22:42+05:30
1666000361,1,83,2022-10-17 15:22:41+05:30
1666000360,1,83,2022-10-17 15:22:40+05:30
1666000359,1,83,2022-10-17 15:22:39+05:30
1666000358,1,83,2022-10-17 15:22:38+05:30
1666000357,1,83,2022-10-17 15:22:37+05:30
1666000356,1,83,2022-10-17 15:22:36+05:30
1666000355,1,83,2022-10-17 15:22:35+05:30
1666000354,1,83,2022-10-17 15:22:34+05:30
1666000353,1,83,2022-10-17 15:22:33+05:30
1666000352,1,83,2022-10-17 15:22:32+05:30
1666000351,1,83,2022-10-17 15:22:31+05:30
1666000350,1,83,2022-10-17 15:22:30+05:30
1666000349,1,83,2022-10-17 15:22:29+05:30
1666000348,1,83,2022-10-17 15:22:28+05:30
1666000347,1,83,2022-10-17 15:22:27+05:30
1666000346,1,83,2022-10-17 15:22:26+05:30
1666000345,1,83,2022-10-17 15:22:25+05:30
1666000344,1,83,2022-10-17 15:22:24+05:30
1666000343,1,83,2022-10-17 15:22:23+05:30
1666000342,1,83,2022-10-17 15:22:22+05:30
1666000341,1,83,2022-10-17 15:22:21+05:30
1666000340,1,83,2022-10-17 15:22:20+05:30
1666000339,1,83,2022-10-17 15:22:19+05:30
1666000338,1,83,2022-10-17 15:22:18+05:30
1666000337,1,83,2022-10-17 15:22:17+05:30
1666000336,1,83,2022-10-17 15:22:16+05:30
1666000335,1,83,2022-10-17 15:22:15+05:30
1666000334,1,83,2022-10-17 15:22:14+05:30
1666000333,1,83,2022-10-17 15:22:13+05:30
1666000332,1,83,2022-10-17 15:22:12+05:30
1666000331,1,83,2022-10-17 15:22:11+05:30
1666000330,1,83,2022-10-17 15:22:10+05:30
1666000329,1,83,2022-10-17 15:22:09+05:30
1666000328,1,83,2022-10-17 15:22:08+05:30
1666000327,1,83,2022-10-17 15:22:07+05:30
1666000326,1,83,2022-10-17 15:22:06+05:30
1666000324,1,83,2022-10-17 15:22:04+05:30
1666000323,1,83,2022-10-17 15:22:03+05:30
1666000322,1,83,2022-10-17 15:22:02+05:30
1666000321,1,83,2022-10-17 15:22:01+05:30
1666000320,1,83,2022-10-17 15:22:00+05:30
1666000319,1,83,2022-10-17 15:21:59+05:30
1666000318,1,83,2022-10-17 15:21:58+05:30
1666000317,1,83,2022-10-17 15:21:57+05:30
1666000316,1,83,2022-10-17 15:21:56+05:30
1666000315,1,83,2022-10-17 15:21:55+05:30
1666000314,1,83,2022-10-17 15:21:54+05:30
1666000313,1,83,2022-10-17 15:21:53+05:30
1666000312,1,83,2022-10-17 15:21:52+05:30
1666000311,1,83,2022-10-17 15:21:51+05:30
1666000310,1,83,2022-10-17 15:21:50+05:30
1666000309,1,83,2022-10-17 15:21:49+05:30
1666000308,1,83,2022-10-17 15:21:48+05:30
1666000307,1,83,2022-10-17 15:21:47+05:30
1666000306,1,83,2022-10-17 15:21:46+05:30
1666000305,1,83,2022-10-17 15:21:45+05:30
1666000304,1,83,2022-10-17 15:21:44+05:30
1666000303,1,83,2022-10-17 15:21:43+05:30
1666000302,1,83,2022-10-17 15:21:42+05:30
1666000301,1,83,2022-10-17 15:21:41+05:30
1666000300,1,83,2022-10-17 15:21:40+05:30
1666000299,1,83,2022-10-17 15:21:39+05:30
1666000298,1,83,2022-10-17 15:21:38+05:30
1666000297,1,83,2022-10-17 15:21:37+05:30
1666000296,1,83,2022-10-17 15:21:36+05:30
1666000295,1,83,2022-10-17 15:21:35+05:30
1666000294,1,83,2022-10-17 15:21:34+05:30
1666000293,1,83,2022-10-17 15:21:33+05:30
1666000292,1,83,2022-10-17 15:21:32+05:30
1666000291,1,83,2022-10-17 15:21:31+05:30
1666000290,1,83,2022-10-17 15:21:30+05:30
1666000289,1,83,2022-10-17 15:21:29+05:30
1666000288,1,83,2022-10-17 15:21:28+05:30
1666000287,1,83,2022-10-17 15:21:27+05:30
1666000286,1,83,2022-10-17 15:21:26+05:30
1666000285,1,83,2022-10-17 15:21:25+05:30
1666000284,1,83,2022-10-17 15:21:24+05:30
1666000283,1,83,2022-10-17 15:21:23+05:30
1666000282,1,83,2022-10-17 15:21:22+05:30
1666000281,1,83,2022-10-17 15:21:21+05:30
1666000280,1,83,2022-10-17 15:21:20+05:30
1666000278,1,83,2022-10-17 15:21:18+05:30
1666000277,1,83,2022-10-17 15:21:17+05:30
1666000276,1,83,2022-10-17 15:21:16+05:30
1666000275,1,83,2022-10-17 15:21:15+05:30
1666000274,1,83,2022-10-17 15:21:14+05:30
1666000273,1,83,2022-10-17 15:21:13+05:30
1666000272,1,83,2022-10-17 15:21:12+05:30
1666000271,1,83,2022-10-17 15:21:11+05:30
1666000270,1,83,2022-10-17 15:21:10+05:30
1666000269,1,83,2022-10-17 15:21:09+05:30
1666000268,1,83,2022-10-17 15:21:08+05:30
1666000267,1,83,2022-10-17 15:21:07+05:30
1666000266,1,83,2022-10-17 15:21:06+05:30
1666000265,1,83,2022-10-17 15:21:05+05:30
1666000264,1,83,2022-10-17 15:21:04+05:30
1666000263,1,83,2022-10-17 15:21:03+05:30
1666000262,1,83,2022-10-17 15:21:02+05:30
1666000261,1,83,2022-10-17 15:21:01+05:30
1666000260,1,83,2022-10-17 15:21:00+05:30
1666000259,1,83,2022-10-17 15:20:59+05:30
1666000258,1,83,2022-10-17 15:20:58+05:30
1666000257,1,83,2022-10-17 15:20:57+05:30
1666000256,1,83,2022-10-17 15:20:56+05:30
1666000255,1,83,2022-10-17 15:20:55+05:30
1666000254,1,83,2022-10-17 15:20:54+05:30
1666000253,1,83,2022-10-17 15:20:53+05:30
1666000252,1,83,2022-10-17 15:20:52+05:30
1666000251,1,83,2022-10-17 15:20:51+05:30
1666000250,1,83,2022-10-17 15:20:50+05:30
1666000249,1,83,2022-10-17 15:20:49+05:30
1666000248,1,83,2022-10-17 15:20:48+05:30
1666000247,1,83,2022-10-17 15:20:47+05:30
1666000246,1,83,2022-10-17 15:20:46+05:30
1666000245,1,83,2022-10-17 15:20:45+05:30
1666000244,1,83,2022-10-17 15:20:44+05:30
1666000243,1,83,2022-10-17 15:20:43+05:30
1666000242,1,83,2022-10-17 15:20:42+05:30
1666000241,1,83,2022-10-17 15:20:41+05:30
1666000240,1,84,2022-10-17 15:20:40+05:30
1666000239,1,84,2022-10-17 15:20:39+05:30
1666000238,1,84,2022-10-17 15:20:38+05:30
1666000237,1,84,2022-10-17 15:20:37+05:30
1666000236,1,84,2022-10-17 15:20:36+05:30
1666000234,1,84,2022-10-17 15:20:34+05:30
1666000233,1,84,2022-10-17 15:20:33+05:30
1666000232,1,84,2022-10-17 15:20:32+05:30
1666000231,1,84,2022-10-17 15:20:31+05:30
1666000230,1,84,2022-10-17 15:20:30+05:30
1666000229,1,84,2022-10-17 15:20:29+05:30
1666000228,1,84,2022-10-17 15:20:28+05:30
1666000227,1,84,2022-10-17 15:20:27+05:30
1666000226,1,84,2022-10-17 15:20:26+05:30
1666000225,1,84,2022-10-17 15:20:25+05:30
1666000224,1,84,2022-10-17 15:20:24+05:30
1666000223,1,84,2022-10-17 15:20:23+05:30
1666000222,1,84,2022-10-17 15:20:22+05:30
1666000221,1,84,2022-10-17 15:20:21+05:30
1666000220,1,84,2022-10-17 15:20:20+05:30
1666000219,1,84,2022-10-17 15:20:19+05:30
1666000218,1,84,2022-10-17 15:20:18+05:30
1666000217,1,84,2022-10-17 15:20:17+05:30
1666000216,1,84,2022-10-17 15:20:16+05:30
1666000215,1,84,2022-10-17 15:20:15+05:30
1666000214,1,84,2022-10-17 15:20:14+05:30
1666000213,1,84,2022-10-17 15:20:13+05:30
1666000212,1,84,2022-10-17 15:20:12+05:30
1666000211,1,84,2022-10-17 15:20:11+05:30
1666000210,1,84,2022-10-17 15:20:10+05:30
1666000209,1,84,2022-10-17 15:20:09+05:30
1666000208,1,84,2022-10-17 15:20:08+05:30
1666000207,1,84,2022-10-17 15:20:07+05:30
1666000206,1,84,2022-10-17 15:20:06+05:30
1666000205,1,84,2022-10-17 15:20:05+05:30
1666000204,1,84,2022-10-17 15:20:04+05:30
1666000203,1,84,2022-10-17 15:20:03+05:30
1666000202,1,84,2022-10-17 15:20:02+05:30
1666000201,1,84,2022-10-17 15:20:01+05:30
1666000200,1,84,2022-10-17 15:20:00+05:30
1666000199,1,84,2022-10-17 15:19:59+05:30
1666000198,1,84,2022-10-17 15:19:58+05:30
1666000197,1,84,2022-10-17 15:19:57+05:30
1666000196,1,84,2022-10-17 15:19:56+05:30
1666000195,1,84,2022-10-17 15:19:55+05:30
1666000194,1,84,2022-10-17 15:19:54+05:30
1666000193,1,84,2022-10-17 15:19:53+05:30
1666000192,1,84,2022-10-17 15:19:52+05:30
1666000191,1,84,2022-10-17 15:19:51+05:30
1666000190,1,84,2022-10-17 15:19:50+05:30
1666000188,1,84,2022-10-17 15:19:48+05:30
1666000187,1,84,2022-10-17 15:19:47+05:30
1666000186,1,84,2022-10-17 15:19:46+05:30
1666000185,1,84,2022-10-17 15:19:45+05:30
1666000184,1,84,2022-10-17 15:19:44+05:30
1666000183,1,84,2022-10-17 15:19:43+05:30
1666000182,1,84,2022-10-17 15:19:42+05:30
1666000181,1,84,2022-10-17 15:19:41+05:30
1666000180,1,84,2022-10-17 15:19:40+05:30
1666000179,1,84,2022-10-17 15:19:39+05:30
1666000178,1,84,2022-10-17 15:19:38+05:30
1666000177,1,84,2022-10-17 15:19:37+05:30
1666000176,1,84,2022-10-17 15:19:36+05:30
1666000175,1,84,2022-10-17 15:19:35+05:30
1666000174,1,84,2022-10-17 15:19:34+05:30
1666000173,1,84,2022-10-17 15:19:33+05:30
1666000172,1,84,2022-10-17 15:19:32+05:30
1666000171,1,84,2022-10-17 15:19:31+05:30
1666000170,1,84,2022-10-17 15:19:30+05:30
1666000169,1,84,2022-10-17 15:19:29+05:30
1666000168,1,84,2022-10-17 15:19:28+05:30
1666000167,1,84,2022-10-17 15:19:27+05:30
1666000166,1,84,2022-10-17 15:19:26+05:30
1666000165,1,84,2022-10-17 15:19:25+05:30
1666000164,1,84,2022-10-17 15:19:24+05:30
1666000163,1,84,2022-10-17 15:19:23+05:30
1666000162,1,84,2022-10-17 15:19:22+05:30
1666000161,1,84,2022-10-17 15:19:21+05:30
1666000160,1,84,2022-10-17 15:19:20+05:30
1666000159,1,84,2022-10-17 15:19:19+05:30
1666000158,1,84,2022-10-17 15:19:18+05:30
1666000157,1,84,2022-10-17 15:19:17+05:30
1666000156,1,84,2022-10-17 15:19:16+05:30
1666000155,1,84,2022-10-17 15:19:15+05:30
1666000154,1,84,2022-10-17 15:19:14+05:30
1666000153,1,84,2022-10-17 15:19:13+05:30
1666000152,1,84,2022-10-17 15:19:12+05:30
1666000151,1,84,2022-10-17 15:19:11+05:30
1666000150,1,84,2022-10-17 15:19:10+05:30
1666000149,1,84,2022-10-17 15:19:09+05:30
1666000148,1,84,2022-10-17 15:19:08+05:30
1666000147,1,84,2022-10-17 15:19:07+05:30
1666000146,1,84,2022-10-17 15:19:06+05:30
1666000145,1,84,2022-10-17 15:19:05+05:30
1666000144,1,84,2022-10-17 15:19:04+05:30
1666000143,1,84,2022-10-17 15:19:03+05:30
1666000141,1,84,2022-10-17 15:19:01+05:30
1666000140,1,84,2022-10-17 15:19:00+05:30
1666000139,1,84,2022-10-17 15:18:59+05:30
1666000138,1,84,2022-10-17 15:18:58+05:30
1666000137,1,84,2022-10-17 15:18:57+05:30
1666000136,1,84,2022-10-17 15:18:56+05:30
1666000135,1,84,2022-10-17 15:18:55+05:30
1666000134,1,84,2022-10-17 15:18:54+05:30
1666000133,1,84,2022-10-17 15:18:53+05:30
1666000132,1,84,2022-10-17 15:18:52+05:30
1666000131,1,84,2022-10-17 15:18:51+05:30
1666000130,1,84,2022-10-17 15:18:50+05:30
1666000129,1,84,2022-10-17 15:18:49+05:30
1666000128,1,84,2022-10-17 15:18:48+05:30
1666000127,1,84,2022-10-17 15:18:47+05:30
1666000126,1,84,2022-10-17 15:18:46+05:30
1666000125,1,84,2022-10-17 15:18:45+05:30
1666000124,1,84,2022-10-17 15:18:44+05:30
1666000123,1,84,2022-10-17 15:18:43+05:30
1666000122,1,84,2022-10-17 15:18:42+05:30
1666000121,1,84,2022-10-17 15:18:41+05:30
1666000120,1,84,2022-10-17 15:18:40+05:30
1666000119,1,84,2022-10-17 15:18:39+05:30
1666000118,1,84,2022-10-17 15:18:38+05:30
1666000117,1,84,2022-10-17 15:18:37+05:30
1666000116,1,84,2022-10-17 15:18:36+05:30
1666000115,1,84,2022-10-17 15:18:35+05:30
1666000114,1,84,2022-10-17 15:18:34+05:30
1666000113,1,84,2022-10-17 15:18:33+05:30
1666000112,1,84,2022-10-17 15:18:32+05:30
1666000111,1,84,2022-10-17 15:18:31+05:30
1666000110,1,84,2022-10-17 15:18:30+05:30
1666000109,1,84,2022-10-17 15:18:29+05:30
1666000108,1,84,2022-10-17 15:18:28+05:30
1666000107,1,84,2022-10-17 15:18:27+05:30
1666000106,1,84,2022-10-17 15:18:26+05:30
1666000105,1,84,2022-10-17 15:18:25+05:30
1666000104,1,84,2022-10-17 15:18:24+05:30
1666000103,1,84,2022-10-17 15:18:23+05:30
1666000102,1,84,2022-10-17 15:18:22+05:30
1666000101,1,84,2022-10-17 15:18:21+05:30
1666000100,1,84,2022-10-17 15:18:20+05:30
1666000099,1,84,2022-10-17 15:18:19+05:30
1666000098,1,84,2022-10-17 15:18:18+05:30
1666000097,1,84,2022-10-17 15:18:17+05:30
1666000095,1,84,2022-10-17 15:18:15+05:30
1666000094,1,84,2022-10-17 15:18:14+05:30
1666000093,1,84,2022-10-17 15:18:13+05:30
1666000092,1,84,2022-10-17 15:18:12+05:30
1666000091,1,84,2022-10-17 15:18:11+05:30
1666000090,1,84,2022-10-17 15:18:10+05:30
1666000089,1,84,2022-10-17 15:18:09+05:30
1666000088,1,84,2022-10-17 15:18:08+05:30
1666000087,1,84,2022-10-17 15:18:07+05:30
1666000086,1,84,2022-10-17 15:18:06+05:30
1666000085,1,84,2022-10-17 15:18:05+05:30
1666000084,1,84,2022-10-17 15:18:04+05:30
1666000083,1,84,2022-10-17 15:18:03+05:30
1666000082,1,84,2022-10-17 15:18:02+05:30
1666000081,1,84,2022-10-17 15:18:01+05:30
1666000080,1,84,2022-10-17 15:18:00+05:30
1666000079,1,84,2022-10-17 15:17:59+05:30
1666000078,1,84,2022-10-17 15:17:58+05:30
1666000077,1,84,2022-10-17 15:17:57+05:30
1666000076,1,84,2022-10-17 15:17:56+05:30
1666000075,1,84,2022-10-17 15:17:55+05:30
1666000074,1,84,2022-10-17 15:17:54+05:30
1666000073,1,84,2022-10-17 15:17:53+05:30
1666000072,1,84,2022-10-17 15:17:52+05:30
1666000071,1,84,2022-10-17 15:17:51+05:30
1666000070,1,84,2022-10-17 15:17:50+05:30
1666000069,1,84,2022-10-17 15:17:49+05:30
1666000068,1,84,2022-10-17 15:17:48+05:30
1666000067,1,84,2022-10-17 15:17:47+05:30
1666000066,1,84,2022-10-17 15:17:46+05:30
1666000065,1,84,2022-10-17 15:17:45+05:30
1666000064,1,84,2022-10-17 15:17:44+05:30
1666000063,1,84,2022-10-17 15:17:43+05:30
1666000062,1,84,2022-10-17 15:17:42+05:30
1666000061,1,84,2022-10-17 15:17:41+05:30
1666000060,1,84,2022-10-17 15:17:40+05:30
1666000059,1,84,2022-10-17 15:17:39+05:30
1666000058,1,84,2022-10-17 15:17:38+05:30
1666000057,1,84,2022-10-17 15:17:37+05:30
1666000056,1,84,2022-10-17 15:17:36+05:30
1666000055,1,84,2022-10-17 15:17:35+05:30
1666000054,1,84,2022-10-17 15:17:34+05:30
1666000053,1,84,2022-10-17 15:17:33+05:30
1666000052,1,84,2022-10-17 15:17:32+05:30
1666000051,1,84,2022-10-17 15:17:31+05:30
1666000049,1,84,2022-10-17 15:17:29+05:30
1666000048,1,84,2022-10-17 15:17:28+05:30
1666000047,1,84,2022-10-17 15:17:27+05:30
1666000046,1,84,2022-10-17 15:17:26+05:30
1666000045,1,84,2022-10-17 15:17:25+05:30
1666000044,1,84,2022-10-17 15:17:24+05:30
1666000043,1,84,2022-10-17 15:17:23+05:30
1666000042,1,84,2022-10-17 15:17:22+05:30
1666000041,1,84,2022-10-17 15:17:21+05:30
1666000040,1,84,2022-10-17 15:17:20+05:30
1666000039,1,84,2022-10-17 15:17:19+05:30
1666000038,1,84,2022-10-17 15:17:18+05:30
1666000037,1,84,2022-10-17 15:17:17+05:30
1666000036,1,84,2022-10-17 15:17:16+05:30
1666000035,1,84,2022-10-17 15:17:15+05:30
1666000034,1,84,2022-10-17 15:17:14+05:30
1666000033,1,84,2022-10-17 15:17:13+05:30
1666000032,1,84,2022-10-17 15:17:12+05:30
1666000031,1,84,2022-10-17 15:17:11+05:30
1666000030,1,84,2022-10-17 15:17:10+05:30
1666000029,1,84,2022-10-17 15:17:09+05:30
1666000028,1,84,2022-10-17 15:17:08+05:30
1666000027,1,84,2022-10-17 15:17:07+05:30
1666000026,1,84,2022-10-17 15:17:06+05:30
1666000025,1,84,2022-10-17 15:17:05+05:30
1666000024,1,84,2022-10-17 15:17:04+05:30
1666000023,1,84,2022-10-17 15:17:03+05:30
1666000022,1,84,2022-10-17 15:17:02+05:30
1666000021,1,84,2022-10-17 15:17:01+05:30
1666000020,1,84,2022-10-17 15:17:00+05:30
1666000019,1,84,2022-10-17 15:16:59+05:30
1666000018,1,84,2022-10-17 15:16:58+05:30
1666000017,1,84,2022-10-17 15:16:57+05:30
1666000016,1,84,2022-10-17 15:16:56+05:30
1666000015,1,84,2022-10-17 15:16:55+05:30
1666000014,1,84,2022-10-17 15:16:54+05:30
1666000013,1,84,2022-10-17 15:16:53+05:30
1666000012,1,84,2022-10-17 15:16:52+05:30
1666000011,1,84,2022-10-17 15:16:51+05:30
1666000010,1,84,2022-10-17 15:16:50+05:30
1666000009,1,84,2022-10-17 15:16:49+05:30
1666000008,1,84,2022-10-17 15:16:48+05:30
1666000007,1,84,2022-10-17 15:16:47+05:30
1666000006,1,84,2022-10-17 15:16:46+05:30
1666000005,1,84,2022-10-17 15:16:45+05:30
1666000004,1,84,2022-10-17 15:16:44+05:30
1666000002,1,84,2022-10-17 15:16:42+05:30
1666000001,1,84,2022-10-17 15:16:41+05:30
1666000000,1,84,2022-10-17 15:16:40+05:30
1665999999,1,84,2022-10-17 15:16:39+05:30
1665999998,1,84,2022-10-17 15:16:38+05:30
1665999997,1,84,2022-10-17 15:16:37+05:30
1665999996,1,84,2022-10-17 15:16:36+05:30
1665999995,1,84,2022-10-17 15:16:35+05:30
1665999994,1,84,2022-10-17 15:16:34+05:30
1665999993,1,84,2022-10-17 15:16:33+05:30
1665999992,1,84,2022-10-17 15:16:32+05:30
1665999991,1,84,2022-10-17 15:16:31+05:30
1665999990,1,84,2022-10-17 15:16:30+05:30
1665999989,1,84,2022-10-17 15:16:29+05:30
1665999988,1,84,2022-10-17 15:16:28+05:30
1665999987,1,84,2022-10-17 15:16:27+05:30
1665999986,1,84,2022-10-17 15:16:26+05:30
1665999985,1,84,2022-10-17 15:16:25+05:30
1665999984,1,84,2022-10-17 15:16:24+05:30
1665999983,1,84,2022-10-17 15:16:23+05:30
1665999982,1,84,2022-10-17 15:16:22+05:30
1665999981,1,84,2022-10-17 15:16:21+05:30
1665999980,1,84,2022-10-17 15:16:20+05:30
1665999979,1,84,2022-10-17 15:16:19+05:30
1665999978,1,84,2022-10-17 15:16:18+05:30
1665999977,1,84,2022-10-17 15:16:17+05:30
1665999976,1,84,2022-10-17 15:16:16+05:30
1665999975,1,84,2022-10-17 15:16:15+05:30
1665999974,1,84,2022-10-17 15:16:14+05:30
1665999973,1,84,2022-10-17 15:16:13+05:30
1665999972,1,84,2022-10-17 15:16:12+05:30
1665999971,1,84,2022-10-17 15:16:11+05:30
1665999970,1,84,2022-10-17 15:16:10+05:30
1665999969,1,84,2022-10-17 15:16:09+05:30
1665999968,1,84,2022-10-17 15:16:08+05:30
1665999967,1,84,2022-10-17 15:16:07+05:30
1665999966,1,84,2022-10-17 15:16:06+05:30
1665999965,1,84,2022-10-17 15:16:05+05:30
1665999964,1,84,2022-10-17 15:16:04+05:30
1665999963,1,84,2022-10-17 15:16:03+05:30
1665999962,1,84,2022-10-17 15:16:02+05:30
1665999961,1,84,2022-10-17 15:16:01+05:30
1665999960,1,84,2022-10-17 15:16:00+05:30
1665999959,1,84,2022-10-17 15:15:59+05:30
1665999958,1,84,2022-10-17 15:15:58+05:30
1665999956,1,84,2022-10-17 15:15:56+05:30
1665999955,1,84,2022-10-17 15:15:55+05:30
1665999954,1,84,2022-10-17 15:15:54+05:30
1665999953,1,84,2022-10-17 15:15:53+05:30
1665999952,1,84,2022-10-17 15:15:52+05:30
1665999951,1,84,2022-10-17 15:15:51+05:30
1665999950,1,84,2022-10-17 15:15:50+05:30
1665999949,1,84,2022-10-17 15:15:49+05:30
1665999948,1,84,2022-10-17 15:15:48+05:30
1665999947,1,84,2022-10-17 15:15:47+05:30
1665999946,1,84,2022-10-17 15:15:46+05:30
1665999945,1,84,2022-10-17 15:15:45+05:30
1665999944,1,84,2022-10-17 15:15:44+05:30
1665999943,1,84,2022-10-17 15:15:43+05:30
1665999942,1,84,2022-10-17 15:15:42+05:30
1665999941,1,84,2022-10-17 15:15:41+05:30
1665999940,1,84,2022-10-17 15:15:40+05:30
1665999939,1,84,2022-10-17 15:15:39+05:30
1665999938,1,84,2022-10-17 15:15:38+05:30
1665999937,1,84,2022-10-17 15:15:37+05:30
1665999936,1,84,2022-10-17 15:15:36+05:30
1665999935,1,84,2022-10-17 15:15:35+05:30
1665999934,1,84,2022-10-17 15:15:34+05:30
1665999933,1,84,2022-10-17 15:15:33+05:30
1665999932,1,84,2022-10-17 15:15:32+05:30
1665999931,1,84,2022-10-17 15:15:31+05:30
1665999930,1,84,2022-10-17 15:15:30+05:30
1665999929,1,84,2022-10-17 15:15:29+05:30
1665999928,1,85,2022-10-17 15:15:28+05:30
1665999927,1,85,2022-10-17 15:15:27+05:30
1665999926,1,85,2022-10-17 15:15:26+05:30
1665999925,1,85,2022-10-17 15:15:25+05:30
1665999924,1,85,2022-10-17 15:15:24+05:30
1665999923,1,85,2022-10-17 15:15:23+05:30
1665999922,1,85,2022-10-17 15:15:22+05:30
1665999921,1,85,2022-10-17 15:15:21+05:30
1665999920,1,85,2022-10-17 15:15:20+05:30
1665999919,1,85,2022-10-17 15:15:19+05:30
1665999918,1,85,2022-10-17 15:15:18+05:30
1665999917,1,85,2022-10-17 15:15:17+05:30
1665999916,1,85,2022-10-17 15:15:16+05:30
1665999915,1,85,2022-10-17 15:15:15+05:30
1665999914,1,85,2022-10-17 15:15:14+05:30
1665999913,1,85,2022-10-17 15:15:13+05:30
1665999912,1,85,2022-10-17 15:15:12+05:30
1665999911,1,85,2022-10-17 15:15:11+05:30
1665999909,1,85,2022-10-17 15:15:09+05:30
1665999908,1,85,2022-10-17 15:15:08+05:30
1665999907,1,85,2022-10-17 15:15:07+05:30
1665999906,1,85,2022-10-17 15:15:06+05:30
1665999905,1,85,2022-10-17 15:15:05+05:30
1665999904,1,85,2022-10-17 15:15:04+05:30
1665999903,1,85,2022-10-17 15:15:03+05:30
1665999902,1,85,2022-10-17 15:15:02+05:30
1665999901,1,85,2022-10-17 15:15:01+05:30
1665999900,1,85,2022-10-17 15:15:00+05:30
